Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2000-04-05,84.87034606933594,88.10198846024073,81.58572593431794,82.64528081658182,37631500
2000-04-06,86.8835678100586,88.04907908555938,84.55254525905703,86.77761223955852,30499900
2000-04-07,90.38005065917969,91.01578372360534,86.98947431557623,88.26094044442753,20645500
2000-04-10,84.87034606933594,91.28065310703235,84.12865765175123,91.22767536291916,26988200
2000-04-11,82.85725402832031,86.03592106265485,80.57920932038056,82.32747618926456,34497100
2000-04-12,77.9832992553711,83.70490001595539,76.49992128040479,82.75129988919134,34824400
2000-04-13,74.59271240234375,81.3738680752841,74.59271240234375,78.67200136184692,46330500
2000-04-14,68.12940216064453,75.01651124375789,66.11624719788831,72.95037851882388,60851300
2000-04-17,75.97014617919922,76.28801289961427,66.11627784633237,66.12952229301634,55398500
2000-04-18,77.9832992553711,78.8309438124947,74.06294317867444,75.85094341635704,36260900
2000-04-19,75.59928131103516,79.36070315622331,75.49332576610028,78.40710325180942,28082500
2000-04-20,73.95697784423828,77.10915562484873,72.95040006555595,76.60586673550756,21255600
2000-04-24,71.83789825439453,72.26172066297502,67.70562977073466,70.72536443187072,31190900
2000-04-25,76.68531799316406,76.71180687675411,72.89740763978843,73.32122977722906,28663200
2000-04-26,74.06291961669922,78.34087437996708,73.85100854483456,76.81776355093982,25688300
2000-04-27,77.3475341796875,78.39384500163875,69.71873628799229,71.20211365582192,37010400
2000-04-28,80.31426239013672,80.31426239013672,78.08919707325958,79.30768522297801,24828400
2000-05-01,81.05596923828125,82.11552439172283,79.89045856949551,81.1619247536254,23205700
2000-05-02,76.39395141601562,81.05599560783905,76.07608476657312,80.42026230895404,20307900
2000-05-03,75.54631042480469,76.49991041614163,72.48684378593198,75.86417708858367,26589700
2000-05-04,75.70523071289062,76.9237193807678,74.27483097233916,75.44034187204777,17750700
2000-05-05,77.50647735595703,78.24816613448293,74.61918889669548,74.69865555153753,20571200
2000-05-08,74.48670196533203,76.92367798980236,74.38074648600723,76.71176703115276,13903000
2000-05-09,72.89740753173828,75.54629588681598,71.46700781999633,75.01651821580045,19825800
2000-05-10,67.5996322631836,72.03652035255791,67.38772119025825,71.51998711230239,34847500
2000-05-11,71.73192596435547,72.26170385183224,68.55325863949481,70.14259230192513,24709700
2000-05-12,71.73192596435547,74.22188203549632,71.20214807687869,72.3676594293276,17832000
2000-05-15,74.85762023925781,75.12250919976474,70.03664115803173,71.89086388158022,17950800
2000-05-16,76.97669219970703,77.55944761209298,74.64567055016325,76.28798125779637,23758800
2000-05-17,75.38737487792969,76.7118192714281,74.38079713887089,75.65226375662937,20339400
2000-05-18,72.68550109863281,75.74496734385588,72.3676344757525,75.44034516359557,19063000
2000-05-19,69.24193572998047,72.04975714825818,68.92406915432639,70.9902018960779,28178100
2000-05-22,69.18896484375,69.71874252249235,64.06336580191784,69.18896484375,43879800
2000-05-23,63.41437911987305,70.03659916163087,62.93757927686648,68.97704395494962,31898500
2000-05-24,67.38773345947266,67.70560012673431,61.24231122574716,63.57333345233269,49476000
2000-05-25,65.90430450439453,69.71870154966496,64.84474976959719,68.02341397398921,29632700
2000-05-26,65.90430450439453,67.17577018615134,64.20901692871878,65.90430450439453,18203200
2000-05-30,72.52655792236328,72.84442450200841,67.81153699096055,67.81153699096055,31590400
2000-05-31,70.46044921875,73.46693831135455,70.14258253054511,71.59947151815084,29675400
2000-06-01,74.06291961669922,74.91056390415787,71.20212014652628,72.20869773788343,28993500
2000-06-02,79.36073303222656,79.62562199428339,69.93068598300337,78.5130883536447,31677200
2000-06-05,79.55937194824219,80.79110519132301,77.87732762704579,78.19519427042148,23784300
2000-06-06,77.3475341796875,80.52619996789383,77.02966760086686,78.98984483692743,23200500
2000-06-07,79.4136734008789,79.67856223810665,75.91714074947262,77.61242930773021,22524400
2000-06-08,79.04283905029297,80.42026117851523,77.6654169220707,80.20835008186565,19313800
2000-06-09,79.46664428710938,80.31428849283854,78.8309111328125,80.31428849283854,17014600
2000-06-12,76.92373657226562,79.94347003274713,76.28800321216426,79.94347003274713,16484700
2000-06-13,79.8905029296875,80.20836965221942,75.74499109000047,76.71183570436837,25187900
2000-06-14,78.08924102783203,80.42026314806581,77.55946327323343,80.42026314806581,20274500
2000-06-15,79.46664428710938,79.57259981282552,77.02966719563803,77.87731140136718,18807800
2000-06-16,79.8905029296875,80.79112531019459,78.88392497500311,80.31432522639672,21203400
2000-06-19,83.06914520263672,83.28105628733732,78.56603465274888,79.69181229022085,20042500
2000-06-20,82.75128936767578,84.49955604445766,82.38044492108568,83.28106714851877,20988300
2000-06-21,83.8108139038086,84.52601364319003,81.95659235726416,82.06254787420956,20880600
2000-06-22,80.73814392089844,83.91681100439838,80.10241050419846,83.59894429604839,21526700
2000-06-23,77.5594253540039,80.95000132576364,77.45346985488642,80.52617932929367,24888100
2000-06-26,79.67859649658203,80.03619658059263,77.98330720942072,78.88392964322516,22169200
2000-06-27,78.72493743896484,80.57915871108044,78.30111543390986,79.47987038546906,14786000
2000-06-28,79.67859649658203,80.95006346195302,78.40712953121104,78.81770740544543,19259800
2000-06-29,77.67866516113281,79.14879846597267,76.8177762889293,78.77795402871577,21355800
2000-06-30,79.20177459716797,79.63884124628278,77.40053022505846,77.8243524302607,15153100
2000-07-03,80.73814392089844,80.73814392089844,79.04285480969847,79.25476594859848,5212000
2000-07-05,77.61244201660156,79.65208639724263,77.02968647927554,79.36070862857962,16489000
2000-07-06,79.67859649658203,80.31432997926753,76.34099571248319,77.61246267785418,23594700
2000-07-07,81.32088470458984,82.2215068804713,80.04941810334545,80.5262180788121,16603200
2000-07-10,80.08911895751953,81.26787397442367,79.67854136736192,80.26129665661789,12659400
2000-07-11,80.5262222290039,81.16195556239077,78.67200000662552,79.73155556227032,14374600
2000-07-12,82.43338775634766,82.85720980136743,80.2083220199938,80.89703284315094,18252600
2000-07-13,83.4929428100586,84.55249792186137,82.32743218707554,83.01614300974735,19566700
2000-07-14,85.29419708251953,85.71801917982397,83.75784197979091,84.9763305095412,17219400
2000-07-17,86.2477798461914,86.51266860493278,84.65844729374317,85.55906907346383,13140500
2000-07-18,84.34060668945312,85.42665093388389,83.37376242306964,85.0822954417473,20684000
2000-07-19,82.43338775634766,83.86378715828941,81.0824549878471,83.33400960201469,21828500
2000-07-20,85.08228302001953,85.18823854059241,82.44663944576924,82.96317260856202,19521200
2000-07-21,82.22147369384766,84.35382827901348,82.22147369384766,83.43996202822812,14411400
2000-07-24,80.5262222290039,83.91680000706722,79.89048889561703,83.01617778476916,18579200
2000-07-25,81.16194915771484,82.22150462974767,79.51963817606395,81.05599361051156,19065700
2000-07-26,81.05596923828125,81.47979129965788,79.04281444674224,80.95001372293709,20318700
2000-07-27,77.87736511230469,80.5792328815071,77.61247611532406,79.62563249237684,26141800
2000-07-28,73.63909149169922,78.72495680335615,72.89740280041592,78.14220140306213,36485600
2000-07-31,75.81117248535156,76.39392782940388,72.65899585161402,74.27481748739545,27609900
2000-08-01,74.80460357666016,76.27473654355273,74.3278036955058,76.12904769097779,15751800
2000-08-02,73.4802017211914,76.61913607734179,73.32126833606986,74.48677982696114,23578200
2000-08-03,76.65884399414062,77.34755510120617,70.61937736295056,71.41404402494925,35874700
2000-08-04,76.39395141601562,78.63226240583994,75.54630701750227,77.98328466322815,22283400
2000-08-07,78.19518280029297,78.85740487685372,76.49989428429745,77.02967194554606,15103300
2000-08-08,79.78450775146484,79.89046327304713,77.55944179823675,78.03624164535705,14832300
2000-08-09,77.66542053222656,80.04942048035085,77.45350942572662,79.41368716085104,18649800
2000-08-10,76.12905883789062,78.1819475156695,75.86416997624173,77.82434755244351,15336200
2000-08-11,77.18864440917969,77.2283777539339,74.48677696589337,75.65228841201687,21050600
2000-08-14,78.83091735839844,78.83091735839844,76.46016228327187,77.45349541530814,12539300
2000-08-15,78.83091735839844,79.66531718930891,77.98327308572749,78.6190062902307,14090300
2000-08-16,79.62560272216797,80.26133607723519,77.98329155491102,79.2017804854565,15245300
2000-08-17,81.16194915771484,81.26790470491812,78.72497157203934,78.77794934564098,14492400
2000-08-18,80.73814392089844,81.90365518484842,80.26134385837345,81.32089955287343,14706700
2000-08-21,80.95003509521484,82.10230162880183,79.99643520534974,81.37385726848822,13560100
2000-08-22,80.95003509521484,82.5261238020752,80.75136845149295,81.37385726848822,14878200
2000-08-23,82.27447509765625,82.59234171104062,79.53287555721599,80.26131987955519,21396400
2000-08-24,83.54596710205078,83.65192267224997,81.42685569806726,82.5923669702582,13567700
2000-08-25,83.09561157226562,84.7246775944825,82.22147858473461,83.47970030921107,11764700
2000-08-28,83.4929428100586,84.63196455524658,83.01614300974735,83.28103178769804,12314200
2000-08-29,83.91679382324219,84.06248270140753,82.94994944996303,83.59892717997232,11162800
2000-08-30,83.8108139038086,84.34059148853558,82.8704586909182,83.33401407755431,10545300
2000-08-31,86.1418228149414,86.45968931979358,83.81080177935874,84.4465347890631,15588700
2000-09-01,86.98950958251953,87.74444290258707,85.77102071504208,87.3073762436006,14071900
2000-09-05,84.34060668945312,86.2478063382096,84.27438447942686,86.14185080216758,16348300
2000-09-06,81.37386322021484,84.32737420623502,80.9500410159429,84.12870754798254,20964900
2000-09-07,83.17510986328125,84.27439873567812,81.8506654387067,82.06257654663864,16669700
2000-09-08,80.63213348388672,83.06910992295293,80.32751142900344,82.87044336542037,23475200
2000-09-11,78.67200469970703,81.4798270896629,77.9832935474537,80.10240478515624,27262100
2000-09-12,77.45349884033203,80.26132061771753,77.00318780056266,79.25474299940953,24256000
2000-09-13,79.25475311279297,79.57261976966245,76.28799764867772,76.49990875325739,34093100
2000-09-14,78.83091735839844,81.32087240936936,78.52629519790732,80.73811697190808,28615300
2000-09-15,77.40050506591797,79.36068212782007,76.87072748162011,78.93686006038178,24994600
2000-09-18,76.18201446533203,78.83090231183175,74.59268175743219,77.82432493016186,29218500
2000-09-19,78.98987579345703,79.49316474049785,76.18205324680832,76.92374222139478,27568700
2000-09-20,80.20835876464844,80.72489211864799,77.40053643008677,79.14880316670063,33123200
2000-09-21,74.38079071044922,80.08914555307807,73.74505745651375,79.46665674193292,25031400
2000-09-22,78.7779541015625,79.04284298556237,74.16888751996468,74.27484307356464,33710100
2000-09-25,76.68531799316406,79.89047290755883,76.28798473931347,79.36069523575804,20560800
2000-09-26,75.81117248535156,78.40708265431189,75.37410597731233,76.93694985454354,26011200
2000-09-27,75.91716003417969,77.29458233766097,74.59271551160154,76.81778230953283,28482900
2000-09-28,77.61244201660156,78.83093086737415,75.20195320311666,75.20195320311666,29050000
2000-09-29,75.22845458984375,78.36738834649745,75.17547680492133,77.98329940580986,27198800
2000-10-02,73.5331802368164,76.49993678815771,72.89744669010042,76.49993678815771,24968200
2000-10-03,71.2021255493164,75.28141399224599,70.57963672847974,74.64568072841281,35731200
2000-10-04,72.57954406738281,73.62585501287975,69.6127889814168,70.77829990804631,37672100
2000-10-05,72.79145812988281,73.90399133274128,71.67892492702434,72.26168041423593,23443100
2000-10-06,70.35447692871094,73.37420974869326,68.87109940310559,72.52656544834734,36335800
2000-10-09,70.03657531738281,71.04315242103658,67.28173271790936,69.98359757508524,28834600
2000-10-10,66.38114166259766,70.61936299779941,66.0102972957675,69.34789659723889,35283200
2000-10-11,65.32157897949219,68.19562249906838,64.47393480781994,65.16264569730365,48462600
2000-10-12,63.679264068603516,67.44068482473567,63.07001986162436,67.17579603909256,53223600
2000-10-13,68.87112426757812,69.18899099496694,63.2554787503756,63.30845653827374,42410200
2000-10-16,69.50684356689453,69.7717324524391,67.59964359097364,68.76515468736974,27644900
2000-10-17,66.32816314697266,70.50016222670436,66.11625208260533,70.46042890213549,52101400
2000-10-18,66.1162338256836,68.81809915029086,63.202457495224785,65.05667879642584,64354400
2000-10-19,72.10274505615234,72.14247838369982,69.0300343924809,69.83794538594624,44278900
2000-10-20,73.16230010986328,74.48674435515407,71.5332336881556,71.62594478532597,40692200
2000-10-23,73.05635833740234,74.16889171309883,71.30809160416501,73.05635833740234,28989200
2000-10-24,69.9306411743164,73.74503978382458,69.82468565738563,73.26823995763606,31466200
2000-10-25,66.01029968261719,69.50683241058888,65.17589982707848,68.87109918732129,48635400
2000-10-26,67.70561218261719,67.81156775723788,62.40783345158298,66.27521192523795,69991300
2000-10-27,67.57315826416016,69.38764722578108,65.67920263268722,68.54000274735962,51046400
2000-10-30,65.06997680664062,67.70562211185566,64.16935429028574,66.27522164470379,35496700
2000-10-31,69.25520324707031,69.98364772566829,66.01031420604292,66.11626976656626,43863800
2000-11-01,68.65919494628906,70.19555038876003,67.12283950381808,68.07643943362766,45186400
2000-11-02,69.50684356689453,70.5663991090728,68.71217691026082,69.66577689822127,26594300
2000-11-03,70.40746307373047,71.14915192477052,69.20221869079039,70.24852974850761,29837100
2000-11-06,69.87769317626953,71.30809326403244,69.50684870907173,70.88427101580639,23485800
2000-11-07,69.61279296875,69.90417071709712,68.02345979594749,69.03003747205574,24334400
2000-11-08,64.16934967041016,69.71877330547761,64.1031274313282,69.6128177229465,40338200
2000-11-09,64.15609741210938,65.21565310842827,61.878052665023745,63.3614306398702,64955900
2000-11-10,60.818511962890625,64.15611322914683,60.818511962890625,62.93762387797393,49235500
2000-11-13,60.91121292114258,62.88463556198846,57.864990052722746,60.14303498041062,75023400
2000-11-14,64.28851318359375,64.42095758652658,61.666114005523795,61.87802505021632,44829500
2000-11-15,65.58649444580078,66.16925005073115,63.40116092731186,64.05013876007523,37760900
2000-11-16,61.77204895019531,65.26858002284787,61.77204895019531,63.891158691196864,33898700
2000-11-17,61.73234176635742,63.732252430747025,60.18274211249262,62.03696392053597,49913800
2000-11-20,59.21592712402344,61.08339429568242,58.69939365101138,60.129794037814,46862300
2000-11-21,59.12320327758789,60.288714453310945,58.01066988257951,59.49404774259068,42128600
2000-11-22,56.47429275512695,59.441047346390654,56.36833723401039,58.010647811317085,56623700
2000-11-24,59.705955505371094,59.864888838570835,57.785511062540834,57.95768884017389,19987900
2000-11-27,58.96425247192383,61.8250517832301,58.27554152660935,61.50718519308496,35416600
2000-11-28,55.48094940185547,59.28210301329794,55.36174946282069,58.434459002383946,48812700
2000-11-29,53.348594665527344,56.58023744069831,52.97775041263887,55.78557118450873,66189300
2000-11-30,53.388336181640625,54.46113579233596,51.2824702791646,52.34202545022172,74792600
2000-12-01,54.24924087524414,56.593507387675345,52.65990764647722,54.30221864953637,57112500
2000-12-04,55.09688186645508,55.40150404985135,52.342037773132326,54.355193072098956,49106300
2000-12-05,59.917869567871094,60.18275846958582,55.520713799406636,55.99751382249315,76531800
2000-12-06,57.639801025390625,61.28202190819909,57.427889992209046,59.838377994649555,63352100
2000-12-07,56.368370056152344,58.47423726454713,55.520725393653805,56.792192387401606,41481100
2000-12-08,57.639801025390625,62.301843755385455,57.32193447561826,60.26220006101272,65856900
2000-12-11,63.04353332519531,63.387888759324525,60.14300101464536,61.083356238613604,51829800
2000-12-12,60.738990783691406,62.619700921346045,60.447613156730824,62.30183441920723,31054500
2000-12-13,58.262290954589844,62.30184511261437,57.9046910783057,62.24886735316487,51661600
2000-12-14,55.41475296020508,59.07021945566794,55.308797409611955,58.07688616885738,41562700
2000-12-15,54.14329147338867,55.62666932197466,53.03075808694918,54.461158155228524,59026100
2000-12-18,54.24924087524414,55.918040765449405,53.03075206652284,55.22932969965041,42950000
2000-12-19,50.11697006225586,55.82532473900857,49.799103444524846,53.78568060856793,80489200
2000-12-20,47.24293899536133,49.48125037473225,46.40853889535915,48.580628044571164,81432100
2000-12-21,47.521060943603516,49.79910511369822,45.98470557307453,46.633683272694526,85875600
2000-12-22,51.28248977661133,51.49440089139071,48.7395563992587,48.845511956648394,57240000
2000-12-26,51.60034942626953,52.48772709864121,49.163371937965216,51.36194945458759,37082800
2000-12-27,52.18309783935547,52.71287548239461,49.958031738591075,50.59376491023804,33955500
2000-12-28,52.0771484375,52.96452609398843,51.07057079730417,51.520881846865464,30996900
2000-12-29,49.48124694824219,52.752624891554774,49.16338026549116,52.18311375162586,49191000
2001-01-02,45.29598617553711,49.746118150677596,44.44834198979606,49.640162627459965,62514100
2001-01-03,52.9248046875,55.308804898648646,44.20995947118994,44.23644836242492,118175700
2001-01-04,51.97120666503906,53.93138469419955,51.0573398811737,52.23609558789859,58465400
2001-01-05,47.99783706665039,51.97116794965125,47.46805961558361,51.97116794965125,68782000
2001-01-08,48.52763366699219,48.73954473104018,45.362212147775175,47.73296717681218,55576500
2001-01-09,48.52763366699219,50.11696664735219,47.99785600687218,48.95145579508819,53318900
2001-01-10,51.017581939697266,51.176515216767974,47.256161049023845,47.57402760316526,74258300
2001-01-11,52.50096893310547,53.984346460983325,50.16994710358313,50.2361693146491,65451700
2001-01-12,53.17643737792969,54.779014942744006,52.130126405860835,53.189681820614105,60793900
2001-01-16,52.540714263916016,53.33538097826816,51.33546974714859,53.030758737766504,32203300
2001-01-17,54.14329147338867,55.613424876898,53.52080255478562,54.673069276455095,61388800
2001-01-18,56.42133712768555,56.5802704717072,53.13671468457146,54.355203655404104,54934700
2001-01-19,56.209407806396484,57.90469626050081,55.57367463610736,57.75900740897622,56292500
2001-01-22,56.262393951416016,56.79217167223914,54.88497187727589,55.83857177475752,35777100
2001-01-23,57.44114685058594,57.984168990515386,55.361769387929264,55.865058200546805,49859500
2001-01-24,56.898109436035156,58.59339761290027,56.58024290287295,57.69277576894068,53905400
2001-01-25,54.673057556152344,57.361679330352665,54.58034646049026,56.686212776243224,57151900
2001-01-26,55.560447692871094,55.89155882334112,53.401603122206495,53.87840315008334,45681400
2001-01-29,56.79216384887695,57.00407490801456,54.46114219836335,54.88496431663855,31514100
2001-01-30,56.58027267456055,57.419438952902304,55.94453927372279,56.9193317817436,42439300
2001-01-31,54.5035285949707,57.63133152197657,54.5035285949707,57.00407657930239,59322200
2001-02-01,55.22402572631836,55.61394131618845,53.91017451524595,54.71544045548834,45142600
2001-02-02,52.17250061035156,55.35116963937262,50.85865272823991,55.04601720564221,47471000
2001-02-05,52.130123138427734,52.469182143299705,50.96037312847637,51.86735224797664,36016300
2001-02-06,52.21488571166992,53.50330538942623,51.841923397124525,52.12164755816328,42417700
2001-02-07,51.36724853515625,51.87583710722622,49.655009719690206,51.29096041102109,61972200
2001-02-08,49.83300018310547,52.13011504566152,49.65499568825924,51.62152985081349,48269500
2001-02-09,47.8071403503418,49.67195524448109,47.468081333131146,49.37528102955159,55385200
2001-02-12,48.38355255126953,49.112524149406816,47.14598904862505,47.68000602144731,50540400
2001-02-13,46.83234405517578,50.16358616248687,46.603479723355996,48.8666915156809,58914000
2001-02-14,48.697166442871094,48.95145909014458,45.87450932766797,46.95949624741141,63048200
2001-02-15,49.5024299621582,51.274006733924814,49.41766358940232,49.841485752662216,67801300
2001-02-16,46.73063278198242,48.205532104273104,46.222044244273576,47.43417589391254,66779700
2001-02-20,44.91667175292969,47.332456653922954,44.33179513115825,47.24769351945194,55298400
2001-02-21,43.6536750793457,45.83212035375102,43.16203990501003,43.69605664145942,72349000
2001-02-22,43.229854583740234,44.213121735128205,41.44132478850296,43.61129512382739,103855500
2001-02-23,43.38243865966797,43.738447739245885,40.881887147728015,42.45850617673106,93337900
2001-02-26,44.20464324951172,44.58608052618263,42.59411808810158,44.14530841831821,78342700
2001-02-27,41.53457260131836,44.14531871691294,41.44980946084073,43.68758999791807,66741700
2001-02-28,40.22073745727539,42.56023516197534,39.720627007213515,41.91602668006038,102187900
2001-03-01,41.365047454833984,41.704106519560796,38.7797325951894,39.813859832449985,101773000
2001-03-02,39.58497619628906,42.06857342199931,38.69495062613643,40.00879820431463,95927100
2001-03-05,40.30550003051758,40.99209331968118,39.91558429106999,40.263118447274586,43888400
2001-03-06,41.873626708984375,42.94165702761076,41.6193308504249,41.7888603449625,60828600
2001-03-07,41.89057540893555,42.746697873900246,41.50913810030416,42.72126958225977,55215500
2001-03-08,41.11073684692383,42.22115172788209,40.771677930041854,41.83123300341618,48965200
2001-03-09,38.22875213623047,40.152904858736036,38.10160744630204,40.05118846009209,79990900
2001-03-12,35.85536193847656,38.101621171612805,35.431539685696684,37.296358244629594,80674000
2001-03-13,37.67778778076172,37.92360539074871,35.71125336787821,36.26222019351439,80024400
2001-03-14,37.08442687988281,38.305033137695865,35.86382062206976,36.1944012814667,97190000
2001-03-15,35.72820281982422,38.406758249760216,35.643436463287905,38.313516874323206,74135500
2001-03-16,34.922943115234375,36.279172597308936,34.380451322404554,35.4993414534926,77784500
2001-03-19,36.669097900390625,36.669097900390625,34.5415117294891,35.12638524256394,53248200
2001-03-20,34.20244216918945,37.13529355801877,34.075297479320604,36.82166287596238,104796200
2001-03-21,34.20244216918945,35.43152690562444,33.65995039866792,34.346543364581365,96200700
2001-03-22,36.279178619384766,36.279178619384766,33.473477806335,34.414360346856576,130208100
2001-03-23,36.279178619384766,37.15225452480642,35.1772415780975,36.91491190091665,95277500
2001-03-26,35.44001388549805,36.87253177188348,35.21962452851148,36.84710347434919,57666200
2001-03-27,36.660640716552734,37.059034841143216,35.1094490486006,35.43155500536543,69945300
2001-03-28,33.65147399902344,35.77058441163819,33.63452072770181,35.51629180882559,77863500
2001-03-29,33.0157470703125,34.42283651897467,32.54954333875998,33.38023438835509,79654700
2001-03-30,33.18527603149414,33.88881912740454,32.210483781544816,33.31242073789638,63661300
2001-04-02,31.701900482177734,33.77862658554619,31.617134105740128,33.20222815979702,69713600
2001-04-03,29.379352569580078,31.998573698333605,29.345446020083322,31.532369960026077,89015700
2001-04-04,28.862281799316406,30.354137269550712,28.480841296500493,29.42172679227784,76473900
2001-04-05,31.6256103515625,32.176577212634605,30.269377516256274,30.515195142053248,87035800
2001-04-06,30.472803115844727,31.44759179714669,30.091362660767736,31.278065580228308,86123600
2001-04-09,31.405223846435547,31.693423066940905,30.388049936798595,31.184837728875788,51638700
2001-04-10,33.736244201660156,34.29568933864951,32.024002240933584,32.12572189020915,94265100
2001-04-11,34.753421783447266,36.02488843406119,34.287217991590204,35.736689197248424,92829500
2001-04-12,36.279178619384766,36.279178619384766,33.90577501503374,34.160067680945154,79531500
