,Date,spy,portfolio,spy_rb,portfolio_rb
2106,2013-05-15,140.83062744140625,inf,0.0,100
2107,2013-05-16,140.1693572998047,inf,0.0,100
2108,2013-05-17,141.5258331298828,inf,0.0,100
2109,2013-05-20,141.51730346679688,inf,0.0,100
2110,2013-05-21,141.72073364257812,inf,0.0,100
2111,2013-05-22,140.6695098876953,inf,0.0,100
2112,2013-05-23,140.2626190185547,inf,0.0,100
2113,2013-05-24,140.14390563964844,inf,0.0,100
2114,2013-05-28,140.98321533203125,inf,0.0,100
2115,2013-05-29,140.06759643554688,inf,0.0,100
2116,2013-05-30,140.58470153808594,inf,0.0,100
2117,2013-05-31,138.56707763671875,inf,0.0,100
2118,2013-06-03,139.33006286621094,inf,0.0,100
2119,2013-06-04,138.6603240966797,inf,0.0,100
2120,2013-06-05,136.71896362304688,inf,0.0,100
2121,2013-06-06,137.95669555664062,inf,0.0,100
2122,2013-06-07,139.71157836914062,inf,0.0,100
2123,2013-06-10,139.71157836914062,inf,0.0,100
2124,2013-06-11,138.27035522460938,inf,0.0,100
2125,2013-06-12,137.12586975097656,inf,0.0,100
2126,2013-06-13,139.2113494873047,inf,0.0,100
2127,2013-06-14,138.33815002441406,inf,0.0,100
2128,2013-06-17,139.40643310546875,inf,0.0,100
2129,2013-06-18,140.50848388671875,inf,0.0,100
2130,2013-06-19,138.56707763671875,inf,0.0,100
2131,2013-06-20,135.13360595703125,inf,0.0,100
2132,2013-06-21,135.56739807128906,inf,0.0,100
2133,2013-06-24,133.85440063476562,inf,0.0,100
2134,2013-06-25,135.1413116455078,inf,0.0,100
2135,2013-06-26,136.4793243408203,inf,0.0,100
2136,2013-06-27,137.28042602539062,inf,0.0,100
2137,2013-06-28,136.7179412841797,inf,0.0,100
2138,2013-07-01,137.51910400390625,inf,0.0,100
2139,2013-07-02,137.39122009277344,inf,0.0,100
2140,2013-07-03,137.4508819580078,inf,0.0,100
2141,2013-07-05,138.933837890625,inf,0.0,100
2142,2013-07-08,139.7263946533203,inf,0.0,100
2143,2013-07-09,140.73207092285156,inf,0.0,100
2144,2013-07-10,140.78317260742188,inf,0.0,100
2145,2013-07-11,142.7007293701172,inf,0.0,100
2146,2013-07-12,142.7603759765625,inf,0.0,100
2147,2013-07-15,143.305908203125,inf,0.0,100
2148,2013-07-16,142.76889038085938,inf,0.0,100
2149,2013-07-17,143.13543701171875,inf,0.0,100
2150,2013-07-18,143.9194793701172,inf,0.0,100
2151,2013-07-19,144.17515563964844,inf,0.0,100
2152,2013-07-22,144.45639038085938,inf,0.0,100
2153,2013-07-23,144.1496124267578,inf,0.0,100
2154,2013-07-24,143.62123107910156,inf,0.0,100
2155,2013-07-25,143.97061157226562,inf,0.0,100
2156,2013-07-26,144.12399291992188,inf,0.0,100
2157,2013-07-29,143.68087768554688,inf,0.0,100
2158,2013-07-30,143.68087768554688,inf,0.0,100
2159,2013-07-31,143.78311157226562,inf,0.0,100
2160,2013-08-01,145.4450225830078,inf,0.0,100
2161,2013-08-02,145.69216918945312,inf,0.0,100
2162,2013-08-05,145.47914123535156,inf,0.0,100
2163,2013-08-06,144.6524200439453,inf,0.0,100
2164,2013-08-07,144.18362426757812,inf,0.0,100
2165,2013-08-08,144.71205139160156,inf,0.0,100
2166,2013-08-09,144.29444885253906,inf,0.0,100
2167,2013-08-12,144.12399291992188,inf,0.0,100
2168,2013-08-13,144.55015563964844,inf,0.0,100
2169,2013-08-14,143.8086700439453,inf,0.0,100
2170,2013-08-15,141.79733276367188,inf,0.0,100
2171,2013-08-16,141.32858276367188,inf,0.0,100
2172,2013-08-19,140.42529296875,inf,0.0,100
2173,2013-08-20,141.11553955078125,inf,0.0,100
2174,2013-08-21,140.24627685546875,inf,0.0,100
2175,2013-08-22,141.524658203125,inf,0.0,100
2176,2013-08-23,142.00192260742188,inf,0.0,100
2177,2013-08-26,141.4735565185547,inf,0.0,100
2178,2013-08-27,139.19801330566406,inf,0.0,100
2179,2013-08-28,139.6923065185547,inf,0.0,100
2180,2013-08-29,139.9139404296875,inf,0.0,100
2181,2013-08-30,139.4707794189453,inf,0.0,100
2182,2013-09-03,140.1013641357422,inf,0.0,100
2183,2013-09-04,141.2604522705078,inf,0.0,100
2184,2013-09-05,141.43943786621094,inf,0.0,100
2185,2013-09-06,141.50759887695312,inf,0.0,100
2186,2013-09-09,142.86270141601562,inf,0.0,100
2187,2013-09-10,143.9194793701172,inf,0.0,100
2188,2013-09-11,144.37118530273438,inf,0.0,100
2189,2013-09-12,143.98764038085938,inf,0.0,100
2190,2013-09-13,144.31149291992188,inf,0.0,100
2191,2013-09-16,145.14669799804688,inf,0.0,100
2192,2013-09-17,145.79444885253906,inf,0.0,100
2193,2013-09-18,147.48190307617188,inf,0.0,100
2194,2013-09-19,147.23472595214844,inf,0.0,100
2195,2013-09-20,146.20533752441406,inf,0.0,100
2196,2013-09-23,145.52877807617188,inf,0.0,100
2197,2013-09-24,145.1862335205078,inf,0.0,100
2198,2013-09-25,144.76657104492188,inf,0.0,100
2199,2013-09-26,145.32327270507812,inf,0.0,100
2200,2013-09-27,144.6552276611328,inf,0.0,100
2201,2013-09-30,143.8844757080078,inf,0.0,100
2202,2013-10-01,145.02346801757812,inf,0.0,100
2203,2013-10-02,144.8864288330078,inf,0.0,100
2204,2013-10-03,143.5504913330078,inf,0.0,100
2205,2013-10-04,144.63812255859375,inf,0.0,100
2206,2013-10-07,143.3877716064453,inf,0.0,100
2207,2013-10-08,141.71780395507812,inf,0.0,100
2208,2013-10-09,141.82057189941406,inf,0.0,100
2209,2013-10-10,144.87791442871094,inf,0.0,100
2210,2013-10-11,145.81143188476562,inf,0.0,100
2211,2013-10-14,146.3937225341797,inf,0.0,100
2212,2013-10-15,145.33180236816406,inf,0.0,100
2213,2013-10-16,147.3614959716797,inf,0.0,100
2214,2013-10-17,148.3463592529297,inf,0.0,100
2215,2013-10-18,149.34829711914062,inf,0.0,100
2216,2013-10-21,149.35690307617188,inf,0.0,100
2217,2013-10-22,150.2218475341797,inf,0.0,100
2218,2013-10-23,149.5024871826172,inf,0.0,100
2219,2013-10-24,149.99920654296875,inf,0.0,100
2220,2013-10-25,150.68431091308594,inf,0.0,100
2221,2013-10-28,150.92408752441406,inf,0.0,100
2222,2013-10-29,151.72911071777344,inf,0.0,100
2223,2013-10-30,150.9755096435547,inf,0.0,100
2224,2013-10-31,150.5472869873047,inf,0.0,100
2225,2013-11-01,150.90701293945312,inf,0.0,100
2226,2013-11-04,151.43798828125,inf,0.0,100
2227,2013-11-05,150.95840454101562,inf,0.0,100
2228,2013-11-06,151.72911071777344,inf,0.0,100
2229,2013-11-07,149.810791015625,inf,0.0,100
2230,2013-11-08,151.83189392089844,inf,0.0,100
2231,2013-11-11,151.8576202392578,inf,0.0,100
2232,2013-11-12,151.54931640625,inf,0.0,100
2233,2013-11-13,152.765380859375,inf,0.0,100
2234,2013-11-14,153.52760314941406,inf,0.0,100
2235,2013-11-15,154.1956024169922,inf,0.0,100
2236,2013-11-18,153.6560821533203,inf,0.0,100
2237,2013-11-19,153.32203674316406,inf,0.0,100
2238,2013-11-20,152.84243774414062,inf,0.0,100
2239,2013-11-21,154.07566833496094,inf,0.0,100
2240,2013-11-22,154.84645080566406,inf,0.0,100
2241,2013-11-25,154.6922607421875,inf,0.0,100
2242,2013-11-26,154.73509216308594,inf,0.0,100
2243,2013-11-27,155.11196899414062,inf,0.0,100
2244,2013-11-29,155.00917053222656,inf,0.0,100
2245,2013-12-02,154.60665893554688,inf,0.0,100
2246,2013-12-03,153.93865966796875,inf,0.0,100
2247,2013-12-04,153.9215545654297,inf,0.0,100
2248,2013-12-05,153.24496459960938,inf,0.0,100
2249,2013-12-06,154.9578094482422,inf,0.0,100
2250,2013-12-09,155.3516845703125,inf,0.0,100
2251,2013-12-10,154.79507446289062,inf,0.0,100
2252,2013-12-11,153.05657958984375,inf,0.0,100
2253,2013-12-12,152.5513153076172,inf,0.0,100
2254,2013-12-13,152.5341339111328,inf,0.0,100
2255,2013-12-16,153.48477172851562,inf,0.0,100
2256,2013-12-17,152.99661254882812,inf,0.0,100
2257,2013-12-18,155.60865783691406,inf,0.0,100
2258,2013-12-19,155.42880249023438,inf,0.0,100
2259,2013-12-20,156.33291625976562,inf,0.0,100
2260,2013-12-23,157.16812133789062,inf,0.0,100
2261,2013-12-24,157.51255798339844,inf,0.0,100
2262,2013-12-26,158.31329345703125,inf,0.0,100
2263,2013-12-27,158.3048095703125,inf,0.0,100
2264,2013-12-30,158.2789306640625,inf,0.0,100
2265,2013-12-31,159.0280303955078,inf,0.0,100
2266,2014-01-02,157.5039520263672,inf,0.0,100
2267,2014-01-03,157.47811889648438,inf,0.0,100
2268,2014-01-06,157.02174377441406,inf,0.0,100
2269,2014-01-07,157.98617553710938,inf,0.0,100
2270,2014-01-08,158.0205841064453,inf,0.0,100
2271,2014-01-09,158.1239013671875,inf,0.0,100
2272,2014-01-10,158.55445861816406,inf,0.0,100
2273,2014-01-13,156.44485473632812,inf,0.0,100
2274,2014-01-14,158.1497344970703,inf,0.0,100
2275,2014-01-15,159.00218200683594,inf,0.0,100
2276,2014-01-16,158.79550170898438,inf,0.0,100
2277,2014-01-17,158.1239013671875,inf,0.0,100
2278,2014-01-21,158.58888244628906,inf,0.0,100
2279,2014-01-22,158.6921844482422,inf,0.0,100
2280,2014-01-23,157.39199829101562,inf,0.0,100
2281,2014-01-24,154.0338592529297,inf,0.0,100
2282,2014-01-27,153.27613830566406,inf,0.0,100
2283,2014-01-28,154.1889190673828,inf,0.0,100
2284,2014-01-29,152.70790100097656,inf,0.0,100
2285,2014-01-30,154.32659912109375,inf,0.0,100
2286,2014-01-31,153.42251586914062,inf,0.0,100
2287,2014-02-03,149.9697265625,inf,0.0,100
2288,2014-02-04,151.02020263671875,inf,0.0,100
2289,2014-02-05,150.8307647705078,inf,0.0,100
2290,2014-02-06,152.8197784423828,inf,0.0,100
2291,2014-02-07,154.714111328125,inf,0.0,100
2292,2014-02-10,154.9982452392578,inf,0.0,100
2293,2014-02-11,156.69456481933594,inf,0.0,100
2294,2014-02-12,156.77207946777344,inf,0.0,100
2295,2014-02-13,157.5814208984375,inf,0.0,100
2296,2014-02-14,158.45114135742188,inf,0.0,100
2297,2014-02-18,158.6405792236328,inf,0.0,100
2298,2014-02-19,157.59005737304688,inf,0.0,100
2299,2014-02-20,158.52003479003906,inf,0.0,100
2300,2014-02-21,158.3391571044922,inf,0.0,100
2301,2014-02-24,159.21746826171875,inf,0.0,100
2302,2014-02-25,159.15716552734375,inf,0.0,100
2303,2014-02-26,159.165771484375,inf,0.0,100
2304,2014-02-27,160.00099182128906,inf,0.0,100
2305,2014-02-28,160.4056854248047,inf,0.0,100
2306,2014-03-03,159.2777557373047,inf,0.0,100
2307,2014-03-04,161.5164794921875,inf,0.0,100
2308,2014-03-05,161.6628875732422,inf,0.0,100
2309,2014-03-06,162.03309631347656,inf,0.0,100
2310,2014-03-07,162.1019744873047,inf,0.0,100
2311,2014-03-10,162.0159149169922,inf,0.0,100
2312,2014-03-11,161.215087890625,inf,0.0,100
2313,2014-03-12,161.2581787109375,inf,0.0,100
2314,2014-03-13,159.44993591308594,inf,0.0,100
2315,2014-03-14,159.00218200683594,inf,0.0,100
2316,2014-03-17,160.44020080566406,inf,0.0,100
2317,2014-03-18,161.58535766601562,inf,0.0,100
2318,2014-03-19,160.72430419921875,inf,0.0,100
2319,2014-03-20,161.6628875732422,inf,0.0,100
2320,2014-03-21,161.03579711914062,inf,0.0,100
2321,2014-03-24,160.36988830566406,inf,0.0,100
2322,2014-03-25,161.13096618652344,inf,0.0,100
2323,2014-03-26,159.97207641601562,inf,0.0,100
2324,2014-03-27,159.63475036621094,inf,0.0,100
2325,2014-03-28,160.42172241210938,inf,0.0,100
2326,2014-03-31,161.73634338378906,inf,0.0,100
2327,2014-04-01,162.8087615966797,inf,0.0,100
2328,2014-04-02,163.3536376953125,inf,0.0,100
2329,2014-04-03,163.13742065429688,inf,0.0,100
2330,2014-04-04,161.20875549316406,inf,0.0,100
2331,2014-04-07,159.4272003173828,inf,0.0,100
2332,2014-04-08,160.0845184326172,inf,0.0,100
2333,2014-04-09,161.80555725097656,inf,0.0,100
2334,2014-04-10,158.40663146972656,inf,0.0,100
2335,2014-04-11,156.9796142578125,inf,0.0,100
2336,2014-04-14,158.21641540527344,inf,0.0,100
2337,2014-04-15,159.30609130859375,inf,0.0,100
2338,2014-04-16,160.97525024414062,inf,0.0,100
2339,2014-04-17,161.2001190185547,inf,0.0,100
2340,2014-04-21,161.7622833251953,inf,0.0,100
2341,2014-04-22,162.49740600585938,inf,0.0,100
2342,2014-04-23,162.11683654785156,inf,0.0,100
2343,2014-04-24,162.44557189941406,inf,0.0,100
2344,2014-04-25,161.11366271972656,inf,0.0,100
2345,2014-04-28,161.6239013671875,inf,0.0,100
2346,2014-04-29,162.37631225585938,inf,0.0,100
2347,2014-04-30,162.86065673828125,inf,0.0,100
2348,2014-05-01,162.8779296875,inf,0.0,100
2349,2014-05-02,162.64447021484375,inf,0.0,100
2350,2014-05-05,162.95582580566406,inf,0.0,100
2351,2014-05-06,161.5374298095703,inf,0.0,100
2352,2014-05-07,162.48876953125,inf,0.0,100
2353,2014-05-08,162.3157958984375,inf,0.0,100
2354,2014-05-09,162.55796813964844,inf,0.0,100
2355,2014-05-12,164.14060974121094,inf,0.0,100
2356,2014-05-13,164.2876739501953,inf,0.0,100
2357,2014-05-14,163.5093231201172,inf,0.0,100
2358,2014-05-15,162.0736541748047,inf,0.0,100
2359,2014-05-16,162.63583374023438,inf,0.0,100
2360,2014-05-19,163.2325897216797,inf,0.0,100
2361,2014-05-20,162.203369140625,inf,0.0,100
2362,2014-05-21,163.56980895996094,inf,0.0,100
2363,2014-05-22,163.96771240234375,inf,0.0,100
2364,2014-05-23,164.62496948242188,inf,0.0,100
2365,2014-05-27,165.63682556152344,inf,0.0,100
2366,2014-05-28,165.51577758789062,inf,0.0,100
2367,2014-05-29,166.3719482421875,inf,0.0,100
2368,2014-05-30,166.64007568359375,inf,0.0,100
2369,2014-06-02,166.83035278320312,inf,0.0,100
2370,2014-06-03,166.74386596679688,inf,0.0,100
2371,2014-06-04,167.08114624023438,inf,0.0,100
2372,2014-06-05,168.17083740234375,inf,0.0,100
2373,2014-06-06,168.9751739501953,inf,0.0,100
2374,2014-06-09,169.1481475830078,inf,0.0,100
2375,2014-06-10,169.16543579101562,inf,0.0,100
2376,2014-06-11,168.57730102539062,inf,0.0,100
2377,2014-06-12,167.38385009765625,inf,0.0,100
2378,2014-06-13,167.8940887451172,inf,0.0,100
2379,2014-06-16,168.03250122070312,inf,0.0,100
2380,2014-06-17,168.49949645996094,inf,0.0,100
2381,2014-06-18,169.73622131347656,inf,0.0,100
2382,2014-06-19,169.926513671875,inf,0.0,100
2383,2014-06-20,170.271484375,inf,0.0,100
2384,2014-06-23,170.21939086914062,inf,0.0,100
2385,2014-06-24,169.19393920898438,inf,0.0,100
2386,2014-06-25,169.9586639404297,inf,0.0,100
2387,2014-06-26,169.83700561523438,inf,0.0,100
2388,2014-06-27,170.16722106933594,inf,0.0,100
2389,2014-06-30,170.08033752441406,inf,0.0,100
2390,2014-07-01,171.21871948242188,inf,0.0,100
2391,2014-07-02,171.39247131347656,inf,0.0,100
2392,2014-07-03,172.23545837402344,inf,0.0,100
2393,2014-07-07,171.6357879638672,inf,0.0,100
2394,2014-07-08,170.5321807861328,inf,0.0,100
2395,2014-07-09,171.29690551757812,inf,0.0,100
2396,2014-07-10,170.61911010742188,inf,0.0,100
2397,2014-07-11,170.85374450683594,inf,0.0,100
2398,2014-07-14,171.7140350341797,inf,0.0,100
2399,2014-07-15,171.39247131347656,inf,0.0,100
2400,2014-07-16,172.02691650390625,inf,0.0,100
2401,2014-07-17,170.07164001464844,inf,0.0,100
2402,2014-07-18,171.8096160888672,inf,0.0,100
2403,2014-07-21,171.48812866210938,inf,0.0,100
2404,2014-07-22,172.23545837402344,inf,0.0,100
2405,2014-07-23,172.61782836914062,inf,0.0,100
2406,2014-07-24,172.62648010253906,inf,0.0,100
2407,2014-07-25,171.81832885742188,inf,0.0,100
2408,2014-07-28,171.88784790039062,inf,0.0,100
2409,2014-07-29,171.1492156982422,inf,0.0,100
2410,2014-07-30,171.17529296875,inf,0.0,100
2411,2014-07-31,167.79486083984375,inf,0.0,100
2412,2014-08-01,167.2822265625,inf,0.0,100
2413,2014-08-04,168.49008178710938,inf,0.0,100
2414,2014-08-05,166.8563690185547,inf,0.0,100
2415,2014-08-06,166.9084930419922,inf,0.0,100
2416,2014-08-07,166.00469970703125,inf,0.0,100
2417,2014-08-08,167.9252166748047,inf,0.0,100
2418,2014-08-11,168.4118194580078,inf,0.0,100
2419,2014-08-12,168.17721557617188,inf,0.0,100
2420,2014-08-13,169.31565856933594,inf,0.0,100
2421,2014-08-14,170.11509704589844,inf,0.0,100
2422,2014-08-15,170.08033752441406,inf,0.0,100
2423,2014-08-18,171.50547790527344,inf,0.0,100
2424,2014-08-19,172.40057373046875,inf,0.0,100
2425,2014-08-20,172.86109924316406,inf,0.0,100
2426,2014-08-21,173.36512756347656,inf,0.0,100
2427,2014-08-22,173.09573364257812,inf,0.0,100
2428,2014-08-25,173.9734344482422,inf,0.0,100
2429,2014-08-26,174.08642578125,inf,0.0,100
2430,2014-08-27,174.0168914794922,inf,0.0,100
2431,2014-08-28,173.92132568359375,inf,0.0,100
2432,2014-08-29,174.4166259765625,inf,0.0,100
2433,2014-09-02,174.32972717285156,inf,0.0,100
2434,2014-09-03,174.23411560058594,inf,0.0,100
2435,2014-09-04,173.98214721679688,inf,0.0,100
2436,2014-09-05,174.7642059326172,inf,0.0,100
2437,2014-09-08,174.31239318847656,inf,0.0,100
2438,2014-09-09,173.20870971679688,inf,0.0,100
2439,2014-09-10,173.86048889160156,inf,0.0,100
2440,2014-09-11,174.06036376953125,inf,0.0,100
2441,2014-09-12,173.04359436035156,inf,0.0,100
2442,2014-09-15,172.91326904296875,inf,0.0,100
2443,2014-09-16,174.21673583984375,inf,0.0,100
2444,2014-09-17,174.4513702392578,inf,0.0,100
2445,2014-09-18,175.3812255859375,inf,0.0,100
2446,2014-09-19,175.2232208251953,inf,0.0,100
2447,2014-09-22,173.86993408203125,inf,0.0,100
2448,2014-09-23,172.87461853027344,inf,0.0,100
2449,2014-09-24,174.2278594970703,inf,0.0,100
2450,2014-09-25,171.41665649414062,inf,0.0,100
2451,2014-09-26,172.7786102294922,inf,0.0,100
2452,2014-09-29,172.46434020996094,inf,0.0,100
2453,2014-09-30,172.01039123535156,inf,0.0,100
2454,2014-10-01,169.67929077148438,inf,0.0,100
2455,2014-10-02,169.7054443359375,inf,0.0,100
2456,2014-10-03,171.57379150390625,inf,0.0,100
2457,2014-10-06,171.3730010986328,inf,0.0,100
2458,2014-10-07,168.72763061523438,inf,0.0,100
2459,2014-10-08,171.67855834960938,inf,0.0,100
2460,2014-10-09,168.27362060546875,inf,0.0,100
2461,2014-10-10,166.3529052734375,inf,0.0,100
2462,2014-10-13,163.6202392578125,inf,0.0,100
2463,2014-10-14,163.8734130859375,inf,0.0,100
2464,2014-10-15,162.7646484375,inf,0.0,100
2465,2014-10-16,162.6249542236328,inf,0.0,100
2466,2014-10-17,164.54562377929688,inf,0.0,100
2467,2014-10-20,166.1433868408203,inf,0.0,100
2468,2014-10-21,169.43479919433594,inf,0.0,100
2469,2014-10-22,168.22994995117188,inf,0.0,100
2470,2014-10-23,170.18560791015625,inf,0.0,100
2471,2014-10-24,171.4952392578125,inf,0.0,100
2472,2014-10-27,171.25950622558594,inf,0.0,100
2473,2014-10-28,173.223876953125,inf,0.0,100
2474,2014-10-29,172.96197509765625,inf,0.0,100
2475,2014-10-30,174.07077026367188,inf,0.0,100
2476,2014-10-31,176.0613250732422,inf,0.0,100
2477,2014-11-03,176.1573486328125,inf,0.0,100
2478,2014-11-04,175.5462646484375,inf,0.0,100
2479,2014-11-05,176.65501403808594,inf,0.0,100
2480,2014-11-06,177.36215209960938,inf,0.0,100
2481,2014-11-07,177.52806091308594,inf,0.0,100
2482,2014-11-10,178.08682250976562,inf,0.0,100
2483,2014-11-11,178.2614288330078,inf,0.0,100
2484,2014-11-12,178.0694122314453,inf,0.0,100
2485,2014-11-13,178.27015686035156,inf,0.0,100
2486,2014-11-14,178.31382751464844,inf,0.0,100
2487,2014-11-17,178.4273681640625,inf,0.0,100
2488,2014-11-18,179.45755004882812,inf,0.0,100
2489,2014-11-19,179.16946411132812,inf,0.0,100
2490,2014-11-20,179.4837646484375,inf,0.0,100
2491,2014-11-21,180.44410705566406,inf,0.0,100
2492,2014-11-24,180.95042419433594,inf,0.0,100
2493,2014-11-25,180.81948852539062,inf,0.0,100
2494,2014-11-26,181.28225708007812,inf,0.0,100
2495,2014-11-28,180.89808654785156,inf,0.0,100
2496,2014-12-01,179.64088439941406,inf,0.0,100
2497,2014-12-02,180.80206298828125,inf,0.0,100
2498,2014-12-03,181.50051879882812,inf,0.0,100
2499,2014-12-04,181.29969787597656,inf,0.0,100
2500,2014-12-05,181.59652709960938,inf,0.0,100
2501,2014-12-08,180.38299560546875,inf,0.0,100
2502,2014-12-09,180.26075744628906,inf,0.0,100
2503,2014-12-10,177.3708953857422,inf,0.0,100
2504,2014-12-11,178.27015686035156,inf,0.0,100
2505,2014-12-12,175.38905334472656,inf,0.0,100
2506,2014-12-15,174.18423461914062,inf,0.0,100
2507,2014-12-16,172.78733825683594,inf,0.0,100
2508,2014-12-17,176.1748046875,inf,0.0,100
2509,2014-12-18,180.5313720703125,inf,0.0,100
2510,2014-12-19,181.299560546875,inf,0.0,100
2511,2014-12-22,182.13352966308594,inf,0.0,100
2512,2014-12-23,182.37936401367188,inf,0.0,100
2513,2014-12-24,182.39686584472656,inf,0.0,100
2514,2014-12-26,182.98507690429688,inf,0.0,100
2515,2014-12-29,183.23085021972656,inf,0.0,100
2516,2014-12-30,182.2476348876953,inf,0.0,100
2517,2014-12-31,180.43923950195312,inf,0.0,100
2518,2015-01-02,180.3426513671875,inf,0.0,100
2519,2015-01-05,177.08575439453125,inf,0.0,100
2520,2015-01-06,175.41773986816406,inf,0.0,100
2521,2015-01-07,177.6036834716797,inf,0.0,100
2522,2015-01-08,180.75526428222656,inf,0.0,100
2523,2015-01-09,179.30674743652344,inf,0.0,100
2524,2015-01-12,177.90216064453125,inf,0.0,100
2525,2015-01-13,177.4017333984375,inf,0.0,100
2526,2015-01-14,176.33074951171875,inf,0.0,100
2527,2015-01-15,174.7154541015625,inf,0.0,100
2528,2015-01-16,177.00669860839844,inf,0.0,100
2529,2015-01-20,177.3842010498047,inf,0.0,100
2530,2015-01-21,178.27963256835938,inf,0.0,100
2531,2015-01-22,180.93087768554688,inf,0.0,100
2532,2015-01-23,179.9388885498047,inf,0.0,100
2533,2015-01-26,180.3602752685547,inf,0.0,100
2534,2015-01-27,177.98114013671875,inf,0.0,100
2535,2015-01-28,175.69873046875,inf,0.0,100
2536,2015-01-29,177.32276916503906,inf,0.0,100
2537,2015-01-30,175.09292602539062,inf,0.0,100
2538,2015-02-02,177.26132202148438,inf,0.0,100
2539,2015-02-03,179.82473754882812,inf,0.0,100
2540,2015-02-04,179.1399688720703,inf,0.0,100
2541,2015-02-05,180.94837951660156,inf,0.0,100
2542,2015-02-06,180.44801330566406,inf,0.0,100
2543,2015-02-09,179.6403350830078,inf,0.0,100
2544,2015-02-10,181.55418395996094,inf,0.0,100
2545,2015-02-11,181.65945434570312,inf,0.0,100
2546,2015-02-12,183.40646362304688,inf,0.0,100
2547,2015-02-13,184.1614532470703,inf,0.0,100
2548,2015-02-17,184.4511260986328,inf,0.0,100
2549,2015-02-18,184.4686737060547,inf,0.0,100
2550,2015-02-19,184.33697509765625,inf,0.0,100
2551,2015-02-20,185.44313049316406,inf,0.0,100
2552,2015-02-23,185.41683959960938,inf,0.0,100
2553,2015-02-24,185.94354248046875,inf,0.0,100
2554,2015-02-25,185.78549194335938,inf,0.0,100
2555,2015-02-26,185.56600952148438,inf,0.0,100
2556,2015-02-27,184.93394470214844,inf,0.0,100
2557,2015-03-02,186.10153198242188,inf,0.0,100
2558,2015-03-03,185.33775329589844,inf,0.0,100
2559,2015-03-04,184.55648803710938,inf,0.0,100
2560,2015-03-05,184.75836181640625,inf,0.0,100
2561,2015-03-06,182.15988159179688,inf,0.0,100
2562,2015-03-09,182.91482543945312,inf,0.0,100
2563,2015-03-10,179.9475860595703,inf,0.0,100
2564,2015-03-11,179.52622985839844,inf,0.0,100
2565,2015-03-12,181.8087158203125,inf,0.0,100
2566,2015-03-13,180.6938018798828,inf,0.0,100
2567,2015-03-16,183.1079864501953,inf,0.0,100
2568,2015-03-17,182.56369018554688,inf,0.0,100
2569,2015-03-18,184.75836181640625,inf,0.0,100
2570,2015-03-19,183.91563415527344,inf,0.0,100
2571,2015-03-20,185.5390167236328,inf,0.0,100
2572,2015-03-23,185.177490234375,inf,0.0,100
2573,2015-03-24,184.13697814941406,inf,0.0,100
2574,2015-03-25,181.4386444091797,inf,0.0,100
2575,2015-03-26,181.0065460205078,inf,0.0,100
2576,2015-03-27,181.4210205078125,inf,0.0,100
2577,2015-03-30,183.6343536376953,inf,0.0,100
2578,2015-03-31,182.02943420410156,inf,0.0,100
2579,2015-04-01,181.38577270507812,inf,0.0,100
2580,2015-04-02,182.03826904296875,inf,0.0,100
2581,2015-04-06,183.26397705078125,inf,0.0,100
2582,2015-04-07,182.7790069580078,inf,0.0,100
2583,2015-04-08,183.3962860107422,inf,0.0,100
2584,2015-04-09,184.20748901367188,inf,0.0,100
2585,2015-04-10,185.2126922607422,inf,0.0,100
2586,2015-04-13,184.3750457763672,inf,0.0,100
2587,2015-04-14,184.72775268554688,inf,0.0,100
2588,2015-04-15,185.55665588378906,inf,0.0,100
2589,2015-04-16,185.50375366210938,inf,0.0,100
2590,2015-04-17,183.3697967529297,inf,0.0,100
2591,2015-04-20,185.0452117919922,inf,0.0,100
2592,2015-04-21,184.8247528076172,inf,0.0,100
2593,2015-04-22,185.7330780029297,inf,0.0,100
2594,2015-04-23,186.20040893554688,inf,0.0,100
2595,2015-04-24,186.63243103027344,inf,0.0,100
2596,2015-04-27,185.85646057128906,inf,0.0,100
2597,2015-04-28,186.44725036621094,inf,0.0,100
2598,2015-04-29,185.6800994873047,inf,0.0,100
2599,2015-04-30,183.8195343017578,inf,0.0,100
2600,2015-05-01,185.81234741210938,inf,0.0,100
2601,2015-05-04,186.3414764404297,inf,0.0,100
2602,2015-05-05,184.20748901367188,inf,0.0,100
2603,2015-05-06,183.4491729736328,inf,0.0,100
2604,2015-05-07,184.18106079101562,inf,0.0,100
2605,2015-05-08,186.60597229003906,inf,0.0,100
2606,2015-05-11,185.71539306640625,inf,0.0,100
2607,2015-05-12,185.15982055664062,inf,0.0,100
2608,2015-05-13,185.1951141357422,inf,0.0,100
2609,2015-05-14,187.1262664794922,inf,0.0,100
2610,2015-05-15,187.32907104492188,inf,0.0,100
2611,2015-05-18,187.91104125976562,inf,0.0,100
2612,2015-05-19,187.8493194580078,inf,0.0,100
2613,2015-05-20,187.717041015625,inf,0.0,100
2614,2015-05-21,188.26376342773438,inf,0.0,100
2615,2015-05-22,187.81407165527344,inf,0.0,100
2616,2015-05-26,185.79470825195312,inf,0.0,100
2617,2015-05-27,187.55831909179688,inf,0.0,100
2618,2015-05-28,187.3466796875,inf,0.0,100
2619,2015-05-29,186.1827392578125,inf,0.0,100
2620,2015-06-01,186.56190490722656,inf,0.0,100
2621,2015-06-02,186.37672424316406,inf,0.0,100
2622,2015-06-03,186.8705291748047,inf,0.0,100
2623,2015-06-04,185.29209899902344,inf,0.0,100
