Date,qqq,tqqq
2010-08-23,39.88919448852539,0.8493301272392273
2010-08-24,39.14485168457031,0.8005982041358948
2010-08-25,39.52150344848633,0.8246011137962341
2010-08-26,39.04619216918945,0.7976894378662109
2010-08-27,39.52150344848633,0.8240813612937927
2010-08-30,39.10896682739258,0.7973772883415222
2010-08-31,38.97446823120117,0.7934291362762451
2010-09-01,40.14028549194336,0.859928548336029
2010-09-02,40.588680267333984,0.8894385695457458
2010-09-03,41.26127624511719,0.934741199016571
2010-09-07,40.983272552490234,0.9119861125946045
2010-09-08,41.476505279541016,0.9441974759101868
2010-09-09,41.63792037963867,0.9561464786529541
2010-09-10,41.79038619995117,0.9664327502250671
2010-09-13,42.373294830322266,1.0090348720550537
2010-09-14,42.55266571044922,1.0218149423599243
2010-09-15,42.82168960571289,1.0391675233840942
2010-09-16,42.992069244384766,1.0538177490234375
2010-09-17,43.1377067565918,1.0650396347045898
2010-09-20,43.89277648925781,1.1205257177352905
2010-09-21,43.883766174316406,1.1169935464859009
2010-09-22,43.766929626464844,1.1116936206817627
2010-09-23,43.748931884765625,1.1083691120147705
2010-09-24,44.63885498046875,1.1711289882659912
2010-09-27,44.396141052246094,1.1577244997024536
2010-09-28,44.3781623840332,1.1606343984603882
2010-09-29,44.30625915527344,1.151282787322998
2010-09-30,44.10851287841797,1.1356967687606812
2010-10-01,44.054561614990234,1.1321635246276855
2010-10-04,43.578155517578125,1.0928871631622314
2010-10-05,44.63885498046875,1.1742463111877441
2010-10-06,44.25232696533203,1.1443212032318115
2010-10-07,44.414119720458984,1.1555428504943848
2010-10-08,44.719730377197266,1.1788177490234375
2010-10-11,44.73772430419922,1.1812077760696411
2010-10-12,45.04334259033203,1.2057291269302368
2010-10-13,45.411888122558594,1.2350308895111084
2010-10-14,45.321998596191406,1.2281728982925415
2010-10-15,46.28382110595703,1.3065186738967896
2010-10-18,46.1130256652832,1.3065186738967896
2010-10-19,45.681549072265625,1.2545647621154785
2010-10-20,46.01414108276367,1.2806456089019775
2010-10-21,46.10404586791992,1.2895821332931519
2010-10-22,46.41864776611328,1.3147271871566772
2010-10-25,46.643375396728516,1.3346771001815796
2010-10-26,46.76921844482422,1.3426783084869385
2010-10-27,46.91303634643555,1.3564974069595337
2010-10-28,47.01190948486328,1.3642898797988892
2010-10-29,46.90406036376953,1.3577443361282349
2010-11-01,46.94001007080078,1.3608616590499878
2010-11-02,47.443382263183594,1.4021120071411133
2010-11-03,47.659114837646484,1.4223744869232178
2010-11-04,48.243385314941406,1.4727681875228882
2010-11-05,48.243385314941406,1.4745348691940308
2010-11-08,48.30632781982422,1.4782754182815552
2010-11-09,48.04563903808594,1.4543774127960205
2010-11-10,48.288330078125,1.4766135215759277
2010-11-11,47.98271179199219,1.451779842376709
2010-11-12,47.2006721496582,1.3779020309448242
2010-11-15,47.020912170410156,1.3631479740142822
2010-11-16,46.24785232543945,1.2955044507980347
2010-11-17,46.38267517089844,1.3077654838562012
2010-11-18,47.128780364990234,1.3685503005981445
2010-11-19,47.16472625732422,1.3717713356018066
2010-11-22,47.560237884521484,1.407930612564087
2010-11-23,46.805171966552734,1.3414311408996582
2010-11-24,47.74900436401367,1.419776201248169
2010-11-26,47.43437576293945,1.4108402729034424
2010-11-29,47.39842987060547,1.391202688217163
2010-11-30,46.823143005371094,1.338314175605774
2010-12-01,47.81192398071289,1.423412799835205
2010-12-02,48.297332763671875,1.466638445854187
2010-12-03,48.42315673828125,1.4788990020751953
2010-12-06,48.405189514160156,1.4763013124465942
2010-12-07,48.432159423828125,1.4776519536972046
2010-12-08,48.6119384765625,1.4981218576431274
2010-12-09,48.65687942504883,1.499680757522583
2010-12-10,48.980491638183594,1.5311639308929443
2010-12-13,48.8096809387207,1.5131878852844238
2010-12-14,48.89958190917969,1.5195260047912598
2010-12-15,48.68386459350586,1.5040448904037476
2010-12-16,49.0613899230957,1.5354241132736206
2010-12-17,49.104618072509766,1.5400995016098022
2010-12-20,49.140647888183594,1.5442560911178589
2010-12-21,49.43785858154297,1.5697133541107178
2010-12-22,49.42885208129883,1.571376085281372
2010-12-23,49.30276107788086,1.5594260692596436
2010-12-27,49.32978439331055,1.5600496530532837
2010-12-28,49.23971939086914,1.553296446800232
2010-12-29,49.34779739379883,1.562543272972107
2010-12-30,49.230716705322266,1.5508027076721191
2010-12-31,49.050575256347656,1.5365673303604126
2011-01-03,49.816139221191406,1.6059765815734863
2011-01-04,49.78011703491211,1.6034826040267944
2011-01-05,50.20343780517578,1.643278956413269
2011-01-06,50.36553955078125,1.6581377983093262
2011-01-07,50.32052230834961,1.6542935371398926
2011-01-10,50.509666442871094,1.6728917360305786
2011-01-11,50.58171844482422,1.6805815696716309
2011-01-12,50.941993713378906,1.7146621942520142
2011-01-13,50.959983825683594,1.720065712928772
2011-01-14,51.338287353515625,1.7573680877685547
2011-01-18,51.48238754272461,1.7713950872421265
2011-01-19,50.896934509277344,1.7120647430419922
2011-01-20,50.53667068481445,1.6736199855804443
2011-01-21,50.14938735961914,1.635381817817688
2011-01-24,50.84292984008789,1.7029216289520264
2011-01-25,50.91496276855469,1.70884370803833
2011-01-26,51.18516540527344,1.7353403568267822
2011-01-27,51.50041198730469,1.7687976360321045
2011-01-28,50.194427490234375,1.635381817817688
2011-01-31,50.4376106262207,1.6595921516418457
2011-02-01,51.38330078125,1.7517571449279785
2011-02-02,51.30225372314453,1.7438600063323975
2011-02-03,51.392330169677734,1.7506142854690552
2011-02-04,51.68052673339844,1.7822020053863525
2011-02-07,51.923702239990234,1.8080739974975586
2011-02-08,52.26596450805664,1.8466235399246216
2011-02-09,52.175899505615234,1.8354017734527588
2011-02-10,52.2569580078125,1.8443373441696167
2011-02-11,52.635250091552734,1.8821595907211304
2011-02-14,52.76134490966797,1.8940049409866333
2011-02-15,52.689292907714844,1.8891212940216064
2011-02-16,53.03153610229492,1.9240336418151855
2011-02-17,53.01353073120117,1.9223718643188477
2011-02-18,52.89644241333008,1.9114612340927124
2011-02-22,51.36528396606445,1.7431327104568481
2011-02-23,50.941993713378906,1.7001155614852905
2011-02-24,51.21218490600586,1.7243261337280273
2011-02-25,51.923702239990234,1.7982028722763062
2011-02-28,52.031795501708984,1.8112950325012207
2011-03-01,51.194175720214844,1.724222183227539
2011-03-02,51.464378356933594,1.748536467552185
2011-03-03,52.48213577270508,1.8528579473495483
2011-03-04,52.211917877197266,1.8254268169403076
2011-03-07,51.50940704345703,1.7526919841766357
2011-03-08,51.71657180786133,1.7709801197052002
2011-03-09,51.36528396606445,1.735235571861267
2011-03-10,50.56369400024414,1.6558514833450317
2011-03-11,50.878936767578125,1.68349027633667
2011-03-14,50.69881057739258,1.667073369026184
2011-03-15,49.9782829284668,1.598911166191101
2011-03-16,48.7713623046875,1.4814964532852173
2011-03-17,49.221710205078125,1.5201494693756104
2011-03-18,49.11077880859375,1.511837363243103
2011-03-21,50.057804107666016,1.596208930015564
2011-03-22,49.96761703491211,1.5918447971343994
2011-03-23,50.24720764160156,1.6159515380859375
2011-03-24,51.14013671875,1.7038562297821045
2011-03-25,51.26640701293945,1.716325044631958
2011-03-28,50.98680114746094,1.6872310638427734
2011-03-29,51.48286819458008,1.7356514930725098
2011-03-30,51.726402282714844,1.7612125873565674
2011-03-31,51.798553466796875,1.7686940431594849
2011-04-01,51.82560729980469,1.7713950872421265
2011-04-04,51.65424728393555,1.7553939819335938
2011-04-05,51.518951416015625,1.735444188117981
2011-04-06,51.64521789550781,1.748536467552185
2011-04-07,51.60914993286133,1.7481204271316528
2011-04-08,51.365623474121094,1.7219359874725342
2011-04-11,51.194252014160156,1.7063502073287964
2011-04-12,50.84249496459961,1.6726843118667603
2011-04-13,51.27542495727539,1.7125844955444336
2011-04-14,51.18523406982422,1.7032328844070435
2011-04-15,51.095035552978516,1.6922184228897095
2011-04-18,50.734256744384766,1.6595921516418457
2011-04-19,51.04994201660156,1.6895172595977783
2011-04-20,52.20441818237305,1.8019436597824097
2011-04-21,52.619319915771484,1.8476629257202148
2011-04-25,52.75460433959961,1.86137855052948
2011-04-26,53.052249908447266,1.8933815956115723
2011-04-27,53.413021087646484,1.9326581954956055
2011-04-28,53.33185577392578,1.9297484159469604
2011-04-29,53.28676223754883,1.9203968048095703
2011-05-02,53.18754196166992,1.9100067615509033
2011-05-03,52.93501281738281,1.8813287019729614
2011-05-04,52.853824615478516,1.870314121246338
2011-05-05,52.56520080566406,1.842259407043457
2011-05-06,52.7365837097168,1.8582614660263062
2011-05-09,52.93501281738281,1.8784189224243164
2011-05-10,53.38597869873047,1.9266310930252075
2011-05-11,52.99813461303711,1.8850692510604858
2011-05-12,53.31382369995117,1.9183189868927002
2011-05-13,52.68244171142578,1.8503642082214355
2011-05-16,51.77149200439453,1.7541472911834717
2011-05-17,51.915809631347656,1.7684863805770874
2011-05-18,52.34873580932617,1.8115036487579346
2011-05-19,52.50205612182617,1.827089548110962
2011-05-20,52.1052131652832,1.7867735624313354
2011-05-23,51.33856201171875,1.7092597484588623
2011-05-24,51.022891998291016,1.6770484447479248
2011-05-25,51.22130584716797,1.695751667022705
2011-05-26,51.53699493408203,1.7275466918945312
2011-05-27,51.798553466796875,1.7533154487609863
2011-05-31,52.63736343383789,1.8376879692077637
2011-06-01,51.49189376831055,1.7202731370925903
2011-06-02,51.600120544433594,1.7302480936050415
2011-06-03,50.82445526123047,1.6516951322555542
2011-06-06,50.409542083740234,1.6117948293685913
2011-06-07,50.31937026977539,1.6024432182312012
2011-06-08,49.958580017089844,1.5679466724395752
2011-06-09,50.048805236816406,1.5748045444488525
2011-06-10,49.282127380371094,1.502485752105713
2011-06-13,49.282127380371094,1.5035251379013062
2011-06-14,49.91349411010742,1.5594260692596436
2011-06-15,48.96645736694336,1.4742236137390137
2011-06-16,48.777042388916016,1.4536501169204712
2011-06-17,48.62427520751953,1.4428431987762451
2011-06-20,48.87738037109375,1.4619622230529785
2011-06-21,49.92597198486328,1.5594260692596436
2011-06-22,49.56440353393555,1.524306058883667
2011-06-23,50.02542495727539,1.5664923191070557
2011-06-24,49.15763473510742,1.48399019241333
2011-06-27,49.94407272338867,1.5561012029647827
2011-06-28,50.685298919677734,1.6259264945983887
2011-06-29,50.893226623535156,1.6462924480438232
2011-06-30,51.57119369506836,1.70884370803833
2011-07-01,52.34861755371094,1.788020372390747
2011-07-05,52.61076354980469,1.813788890838623
2011-07-06,52.782527923583984,1.8331154584884644
2011-07-07,53.50569534301758,1.9073046445846558
2011-07-08,53.36104965209961,1.89151132106781
2011-07-11,52.3938102722168,1.7900981903076172
2011-07-12,51.99606704711914,1.746457576751709
2011-07-13,52.213008880615234,1.769733190536499
2011-07-14,51.60736846923828,1.70884370803833
2011-07-15,52.29435729980469,1.7767984867095947
2011-07-18,52.01414108276367,1.7474968433380127
2011-07-19,53.198333740234375,1.8707302808761597
2011-07-20,52.97233963012695,1.8445457220077515
2011-07-21,53.32488250732422,1.881952166557312
2011-07-22,53.876312255859375,1.9403467178344727
2011-07-25,53.7678337097168,1.928917407989502
2011-07-26,53.9034309387207,1.9395159482955933
2011-07-27,52.51132583618164,1.792384386062622
2011-07-28,52.60173034667969,1.8019436597824097
2011-07-29,52.429969787597656,1.7844871282577515
2011-08-01,52.18590545654297,1.7603816986083984
2011-08-02,50.86610412597656,1.6267573833465576
2011-08-03,51.35425567626953,1.6689436435699463
2011-08-04,48.9677848815918,1.4418048858642578
2011-08-05,48.660430908203125,1.410009503364563
2011-08-08,45.731597900390625,1.1622960567474365
2011-08-09,47.937259674072266,1.3214813470840454
2011-08-10,45.97564697265625,1.1656216382980347
2011-08-11,48.00054168701172,1.3152469396591187
2011-08-12,48.42540740966797,1.3487039804458618
2011-08-15,49.1395263671875,1.40689218044281
2011-08-16,48.72370529174805,1.3707329034805298
2011-08-17,48.434452056884766,1.3484963178634644
2011-08-18,46.0570182800293,1.1529443264007568
2011-08-19,45.225372314453125,1.0883153676986694
2011-08-22,45.388092041015625,1.0980819463729858
2011-08-23,47.25927734375,1.2339913845062256
2011-08-24,47.629913330078125,1.2630856037139893
2011-08-25,46.852500915527344,1.2024046182632446
2011-08-26,48.027671813964844,1.2892699241638184
2011-08-29,49.36552047729492,1.3989951610565186
2011-08-30,49.69095230102539,1.4274656772613525
2011-08-31,49.772308349609375,1.4357779026031494
2011-09-01,49.320335388183594,1.395254373550415
2011-09-02,48.163246154785156,1.2975821495056152
2011-09-06,48.17229461669922,1.2973746061325073
2011-09-07,49.392642974853516,1.3954620361328125
2011-09-08,49.16665267944336,1.3761353492736816
2011-09-09,48.072853088378906,1.285529375076294
2011-09-12,48.68754959106445,1.3337414264678955
2011-09-13,49.33840560913086,1.3854869604110718
2011-09-14,50.04350280761719,1.4453370571136475
2011-09-15,50.78475570678711,1.5110063552856445
2011-09-16,51.2502555847168,1.5504904985427856
2011-09-19,51.26837158203125,1.554438591003418
2011-09-20,51.04194259643555,1.5324108600616455
2011-09-21,50.15442657470703,1.4544810056686401
2011-09-22,48.52428436279297,1.3129603862762451
2011-09-23,49.040496826171875,1.3539001941680908
2011-09-26,49.611045837402344,1.3998256921768188
2011-09-27,50.127262115478516,1.4426356554031372
2011-09-28,49.384639739990234,1.3746808767318726
2011-09-29,48.79596710205078,1.333950161933899
2011-09-30,47.53712463378906,1.2302509546279907
2011-10-03,46.31449508666992,1.1338263750076294
2011-10-04,47.26543045043945,1.2028197050094604
2011-10-05,48.47898483276367,1.294257402420044
2011-10-06,49.29405975341797,1.360757827758789
2011-10-07,48.9680290222168,1.3327032327651978
2011-10-10,50.66157913208008,1.4694435596466064
2011-10-11,51.00572967529297,1.5008227825164795
2011-10-12,51.259315490722656,1.5249292850494385
2011-10-13,51.730247497558594,1.5658689737319946
2011-10-14,52.69021224975586,1.6521109342575073
2011-10-17,51.875144958496094,1.575635552406311
2011-10-18,52.51816177368164,1.632784366607666
2011-10-19,51.50383377075195,1.5386451482772827
2011-10-20,51.2502555847168,1.519111156463623
2011-10-21,51.893253326416016,1.5731418132781982
2011-10-24,52.97097396850586,1.6714375019073486
2011-10-25,51.92948913574219,1.5766750574111938
2011-10-26,51.8660888671875,1.570440649986267
2011-10-27,53.297000885009766,1.6969983577728271
2011-10-28,53.37850570678711,1.7026094198226929
2011-10-31,52.4819221496582,1.6182377338409424
2011-11-01,51.11440658569336,1.4929267168045044
2011-11-02,51.54912185668945,1.5297095775604248
2011-11-03,52.617767333984375,1.6228094100952148
2011-11-04,52.3460807800293,1.5976643562316895
2011-11-07,52.71739196777344,1.6332002878189087
2011-11-08,53.32417678833008,1.687646746635437
2011-11-09,51.449493408203125,1.5130842924118042
2011-11-10,51.42232894897461,1.506849765777588
2011-11-11,52.3913459777832,1.5914299488067627
2011-11-14,52.06532669067383,1.5644136667251587
2011-11-15,52.64494705200195,1.6147046089172363
2011-11-16,51.7755241394043,1.5351120233535767
2011-11-17,50.56196975708008,1.4295434951782227
2011-11-18,50.17254638671875,1.395254373550415
2011-11-21,49.21257019042969,1.3142074346542358
2011-11-22,49.375572204589844,1.325636863708496
2011-11-23,48.261627197265625,1.2375245094299316
2011-11-25,47.890323638916016,1.2094697952270508
2011-11-28,49.556697845458984,1.3343647718429565
2011-11-29,49.2487907409668,1.3102593421936035
2011-11-30,51.06912612915039,1.4540650844573975
2011-12-01,51.42232894897461,1.4852371215820312
2011-12-02,51.27741241455078,1.4711064100265503
2011-12-05,51.83890914916992,1.5193185806274414
2011-12-06,51.69401550292969,1.507680892944336
2011-12-07,51.69401550292969,1.5099670886993408
2011-12-08,50.8245964050293,1.4330765008926392
2011-12-09,51.63969039916992,1.5010313987731934
2011-12-12,51.06006622314453,1.451779842376709
2011-12-13,50.49856948852539,1.402735710144043
2011-12-14,49.71065902709961,1.337482213973999
2011-12-15,49.57481002807617,1.327092170715332
2011-12-16,49.83005905151367,1.3437165021896362
2011-12-19,49.33956527709961,1.3065186738967896
2011-12-20,50.801937103271484,1.422478199005127
2011-12-21,50.0753059387207,1.3632516860961914
2011-12-22,50.502197265625,1.3965013027191162
2011-12-23,50.93818664550781,1.432660698890686
2011-12-27,51.128204345703125,1.4436750411987305
2011-12-28,50.53728103637695,1.3973321914672852
2011-12-29,50.90093231201172,1.424556016921997
2011-12-30,50.75545883178711,1.412918210029602
2012-01-03,51.72820281982422,1.4933415651321411
2012-01-04,51.94639587402344,1.5112138986587524
2012-01-05,52.37367248535156,1.5484126806259155
2012-01-06,52.555503845214844,1.5644136667251587
2012-01-09,52.382774353027344,1.5513213872909546
2012-01-10,52.76458740234375,1.5831167697906494
2012-01-11,52.87369155883789,1.5941311120986938
2012-01-12,53.08279037475586,1.6130417585372925
2012-01-13,52.891845703125,1.5945470333099365
2012-01-17,53.37368392944336,1.637355923652649
2012-01-18,54.08280563354492,1.7024017572402954
2012-01-19,54.419158935546875,1.7364827394485474
2012-01-20,54.33734893798828,1.7287938594818115
2012-01-23,54.35552215576172,1.728586196899414
2012-01-24,54.25552749633789,1.7190262079238892
2012-01-25,54.937355041503906,1.7846956253051758
2012-01-26,54.74645233154297,1.7657841444015503
2012-01-27,54.91009521484375,1.7832403182983398
2012-01-30,54.95555114746094,1.7861500978469849
2012-01-31,55.028263092041016,1.792384386062622
2012-02-01,55.47372817993164,1.8364412784576416
2012-02-02,55.64646530151367,1.8553518056869507
2012-02-03,56.41011047363281,1.9291250705718994
2012-02-06,56.364654541015625,1.927254557609558
2012-02-07,56.48284149169922,1.9355679750442505
2012-02-08,56.7828483581543,1.967778205871582
2012-02-09,57.19194793701172,2.0114190578460693
2012-02-10,56.79193115234375,1.968401551246643
2012-02-13,57.319217681884766,2.0213937759399414
2012-02-14,57.46467971801758,2.0390584468841553
2012-02-15,57.064666748046875,1.9935474395751953
2012-02-16,57.84649658203125,2.0768799781799316
2012-02-17,57.66468048095703,2.059216022491455
2012-02-21,57.82832717895508,2.076672315597534
2012-02-22,57.56467819213867,2.049240827560425
2012-02-23,57.94650650024414,2.088101625442505
2012-02-24,58.146507263183594,2.1084675788879395
2012-02-27,58.22832107543945,2.118650436401367
2012-02-28,58.819236755371094,2.1820333003997803
2012-02-29,58.55560302734375,2.153355121612549
2012-03-01,59.01923751831055,2.205724000930786
2012-03-02,58.97379684448242,2.199073076248169
2012-03-05,58.364688873291016,2.130495548248291
2012-03-06,57.79194259643555,2.0693986415863037
2012-03-07,58.237422943115234,2.1163647174835205
2012-03-08,58.86471176147461,2.1834874153137207
2012-03-09,59.11015701293945,2.2098805904388428
2012-03-12,59.13742446899414,2.2134125232696533
2012-03-13,60.237457275390625,2.3381001949310303
2012-03-14,60.4465446472168,2.3642847537994385
2012-03-15,60.619285583496094,2.382364511489868
2012-03-16,60.57646560668945,2.377169609069824
2012-03-19,61.004486083984375,2.428914785385132
2012-03-20,61.113765716552734,2.4422144889831543
2012-03-21,61.12287902832031,2.4413833618164062
2012-03-22,60.99538040161133,2.426628589630127
2012-03-23,60.9589729309082,2.4233036041259766
2012-03-26,62.024417877197266,2.5498616695404053
2012-03-27,62.11549377441406,2.559629201889038
2012-03-28,61.86962890625,2.5297045707702637
2012-03-29,61.63282012939453,2.5037271976470947
2012-03-30,61.51445770263672,2.4862711429595947
2012-04-02,62.15189743041992,2.5621228218078613
2012-04-03,62.13368225097656,2.562330484390259
2012-04-04,61.28679656982422,2.4578003883361816
2012-04-05,61.66925048828125,2.502688407897949
2012-04-09,61.20482635498047,2.4451241493225098
2012-04-10,60.22133255004883,2.327087163925171
2012-04-11,60.51273727416992,2.3607523441314697
2012-04-12,61.20482635498047,2.4399290084838867
2012-04-13,60.27596664428711,2.329580783843994
2012-04-16,59.60206985473633,2.2562220096588135
2012-04-17,60.813236236572266,2.3892219066619873
2012-04-18,60.658443450927734,2.3717660903930664
2012-04-19,59.97544479370117,2.2950828075408936
2012-04-20,59.8115234375,2.2703537940979004
2012-04-23,59.26511764526367,2.213204860687256
2012-04-24,58.946414947509766,2.174136161804199
2012-04-25,60.51273727416992,2.3468284606933594
2012-04-26,60.86787796020508,2.388807535171509
2012-04-27,61.232154846191406,2.429745674133301
2012-04-30,60.7950439453125,2.379246950149536
2012-05-01,60.89520263671875,2.3927557468414307
2012-05-02,61.068233489990234,2.408548355102539
2012-05-03,60.421669006347656,2.3337364196777344
2012-05-04,58.919090270996094,2.162499189376831
2012-05-07,58.97372055053711,2.165616273880005
2012-05-08,58.75518798828125,2.141716957092285
2012-05-09,58.57304382324219,2.1298718452453613
2012-05-10,58.454673767089844,2.1080515384674072
2012-05-11,58.445560455322266,2.105973720550537
2012-05-14,57.899169921875,2.0477864742279053
2012-05-15,57.707923889160156,2.029914617538452
2012-05-16,57.316349029541016,1.9858577251434326
2012-05-17,56.10519027709961,1.863663911819458
2012-05-18,55.376651763916016,1.7888513803482056
2012-05-21,56.92477798461914,1.9393084049224854
2012-05-22,56.86102294921875,1.9322419166564941
2012-05-23,56.97029495239258,1.9430489540100098
2012-05-24,56.59694290161133,1.9081364870071411
2012-05-25,56.524078369140625,1.897329568862915
2012-05-29,57.243492126464844,1.9679863452911377
2012-05-30,56.76084899902344,1.9201891422271729
2012-05-31,56.51498031616211,1.8927581310272217
2012-06-01,55.01239776611328,1.743963599205017
2012-06-04,55.431304931640625,1.7813700437545776
2012-06-05,55.65896987915039,1.8058925867080688
2012-06-06,56.933876037597656,1.9293334484100342
2012-06-07,56.706207275390625,1.9077204465866089
2012-06-08,57.25261688232422,1.9638298749923706
